Priority,Done,Module,Entity,Type,Full_Name,Source
,,sage.rings.polynomial.plural,G_AlgFactory,class,sage.rings.polynomial.plural.G_AlgFactory,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/plural.pyx#L150
,,sage.rings.polynomial.plural,NCPolynomialRing_plural,class,sage.rings.polynomial.plural.NCPolynomialRing_plural,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/plural.pyx#L246
,,sage.rings.polynomial.plural,NCPolynomial_plural,class,sage.rings.polynomial.plural.NCPolynomial_plural,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/plural.pyx#L1422
,,sage.rings.polynomial.plural,SCA,function,sage.rings.polynomial.plural.SCA,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/plural.pyx#L3061
,,sage.rings.polynomial.plural,new_CRing,function,sage.rings.polynomial.plural.new_CRing,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/plural.pyx#L2865
,,sage.rings.polynomial.plural,new_NRing,function,sage.rings.polynomial.plural.new_NRing,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/plural.pyx#L2936
,,sage.rings.polynomial.plural,new_Ring,function,sage.rings.polynomial.plural.new_Ring,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/plural.pyx#L3005
,,sage.rings.polynomial.plural,plural,module,sage.rings.polynomial.plural,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/plural.pyx#L3115
,,sage.rings.polynomial.plural,unpickle_NCPolynomial_plural,function,sage.rings.polynomial.plural.unpickle_NCPolynomial_plural,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/plural.pyx#L1383
,,sage.rings.polynomial.polydict,ETuple,class,sage.rings.polynomial.polydict.ETuple,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polydict.pyx#L1425
,,sage.rings.polynomial.polydict,PolyDict,class,sage.rings.polynomial.polydict.PolyDict,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polydict.pyx#L96
,,sage.rings.polynomial.polydict,gen_index,function,sage.rings.polynomial.polydict.gen_index,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polydict.pyx#L47
,,sage.rings.polynomial.polydict,make_ETuple,function,sage.rings.polynomial.polydict.make_ETuple,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polydict.pyx#L2696
,,sage.rings.polynomial.polydict,make_PolyDict,function,sage.rings.polynomial.polydict.make_PolyDict,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polydict.pyx#L2689
,,sage.rings.polynomial.polydict,monomial_exponent,function,sage.rings.polynomial.polydict.monomial_exponent,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polydict.pyx#L72
,,sage.rings.polynomial.polydict,polydict,module,sage.rings.polynomial.polydict,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polydict.pyx#L1425
,,sage.rings.polynomial.polynomial_compiled,CompiledPolynomialFunction,class,sage.rings.polynomial.polynomial_compiled.CompiledPolynomialFunction,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_compiled.pyx#L21
,,sage.rings.polynomial.polynomial_compiled,abc_pd,class,sage.rings.polynomial.polynomial_compiled.abc_pd,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_compiled.pyx#L495
,,sage.rings.polynomial.polynomial_compiled,add_pd,class,sage.rings.polynomial.polynomial_compiled.add_pd,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_compiled.pyx#L455
,,sage.rings.polynomial.polynomial_compiled,binary_pd,class,sage.rings.polynomial.polynomial_compiled.binary_pd,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_compiled.pyx#L455
,,sage.rings.polynomial.polynomial_compiled,coeff_pd,class,sage.rings.polynomial.polynomial_compiled.coeff_pd,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_compiled.pyx#L404
,,sage.rings.polynomial.polynomial_compiled,dummy_pd,class,sage.rings.polynomial.polynomial_compiled.dummy_pd,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_compiled.pyx#L371
,,sage.rings.polynomial.polynomial_compiled,generic_pd,class,sage.rings.polynomial.polynomial_compiled.generic_pd,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_compiled.pyx#L354
,,sage.rings.polynomial.polynomial_compiled,mul_pd,class,sage.rings.polynomial.polynomial_compiled.mul_pd,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_compiled.pyx#L455
,,sage.rings.polynomial.polynomial_compiled,polynomial_compiled,module,sage.rings.polynomial.polynomial_compiled,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_compiled.pyx#L21
,,sage.rings.polynomial.polynomial_compiled,pow_pd,class,sage.rings.polynomial.polynomial_compiled.pow_pd,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_compiled.pyx#L441
,,sage.rings.polynomial.polynomial_compiled,sqr_pd,class,sage.rings.polynomial.polynomial_compiled.sqr_pd,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_compiled.pyx#L417
,,sage.rings.polynomial.polynomial_compiled,unary_pd,class,sage.rings.polynomial.polynomial_compiled.unary_pd,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_compiled.pyx#L417
,,sage.rings.polynomial.polynomial_compiled,univar_pd,class,sage.rings.polynomial.polynomial_compiled.univar_pd,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_compiled.pyx#L394
,,sage.rings.polynomial.polynomial_compiled,var_pd,class,sage.rings.polynomial.polynomial_compiled.var_pd,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_compiled.pyx#L383
,,sage.rings.polynomial.polynomial_element,ConstantPolynomialSection,class,sage.rings.polynomial.polynomial_element.ConstantPolynomialSection,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_element.pyx#L12874
,,sage.rings.polynomial.polynomial_element,Polynomial,class,sage.rings.polynomial.polynomial_element.Polynomial,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_element.pyx#L187
,,sage.rings.polynomial.polynomial_element,PolynomialBaseringInjection,class,sage.rings.polynomial.polynomial_element.PolynomialBaseringInjection,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_element.pyx#L12928
,,sage.rings.polynomial.polynomial_element,Polynomial_generic_dense,class,sage.rings.polynomial.polynomial_element.Polynomial_generic_dense,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_element.pyx#L11952
,,sage.rings.polynomial.polynomial_element,Polynomial_generic_dense_inexact,class,sage.rings.polynomial.polynomial_element.Polynomial_generic_dense_inexact,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_element.pyx#L12736
,,sage.rings.polynomial.polynomial_element,generic_power_trunc,function,sage.rings.polynomial.polynomial_element.generic_power_trunc,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_element.pyx#L12632
,,sage.rings.polynomial.polynomial_element,is_Polynomial,function,sage.rings.polynomial.polynomial_element.is_Polynomial,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_element.pyx#L135
,,sage.rings.polynomial.polynomial_element,make_generic_polynomial,function,sage.rings.polynomial.polynomial_element.make_generic_polynomial,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_element.pyx#L12588
,,sage.rings.polynomial.polynomial_element,polynomial_element,module,sage.rings.polynomial.polynomial_element,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_element.pyx#L12874
,,sage.rings.polynomial.polynomial_element,polynomial_is_variable,function,sage.rings.polynomial.polynomial_element.polynomial_is_variable,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_element.pyx#L13124
,,sage.rings.polynomial.polynomial_element,universal_discriminant,function,sage.rings.polynomial.polynomial_element.universal_discriminant,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_element.pyx#L12592
,,sage.rings.polynomial.polynomial_element_generic,Polynomial_generic_cdv,class,sage.rings.polynomial.polynomial_element_generic.Polynomial_generic_cdv,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_element_generic.py#L1155
,,sage.rings.polynomial.polynomial_element_generic,Polynomial_generic_cdvf,class,sage.rings.polynomial.polynomial_element_generic.Polynomial_generic_cdvf,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_element_generic.py#L1610
,,sage.rings.polynomial.polynomial_element_generic,Polynomial_generic_cdvr,class,sage.rings.polynomial.polynomial_element_generic.Polynomial_generic_cdvr,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_element_generic.py#L1598
,,sage.rings.polynomial.polynomial_element_generic,Polynomial_generic_dense_cdv,class,sage.rings.polynomial.polynomial_element_generic.Polynomial_generic_dense_cdv,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_element_generic.py#L1590
,,sage.rings.polynomial.polynomial_element_generic,Polynomial_generic_dense_cdvf,class,sage.rings.polynomial.polynomial_element_generic.Polynomial_generic_dense_cdvf,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_element_generic.py#L1614
,,sage.rings.polynomial.polynomial_element_generic,Polynomial_generic_dense_cdvr,class,sage.rings.polynomial.polynomial_element_generic.Polynomial_generic_dense_cdvr,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_element_generic.py#L1602
,,sage.rings.polynomial.polynomial_element_generic,Polynomial_generic_dense_field,class,sage.rings.polynomial.polynomial_element_generic.Polynomial_generic_dense_field,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_element_generic.py#L1146
,,sage.rings.polynomial.polynomial_element_generic,Polynomial_generic_domain,class,sage.rings.polynomial.polynomial_element_generic.Polynomial_generic_domain,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_element_generic.py#L1053
,,sage.rings.polynomial.polynomial_element_generic,Polynomial_generic_field,class,sage.rings.polynomial.polynomial_element_generic.Polynomial_generic_field,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_element_generic.py#L1087
,,sage.rings.polynomial.polynomial_element_generic,Polynomial_generic_sparse,class,sage.rings.polynomial.polynomial_element_generic.Polynomial_generic_sparse,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_element_generic.py#L52
,,sage.rings.polynomial.polynomial_element_generic,Polynomial_generic_sparse_cdv,class,sage.rings.polynomial.polynomial_element_generic.Polynomial_generic_sparse_cdv,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_element_generic.py#L1594
,,sage.rings.polynomial.polynomial_element_generic,Polynomial_generic_sparse_cdvf,class,sage.rings.polynomial.polynomial_element_generic.Polynomial_generic_sparse_cdvf,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_element_generic.py#L1618
,,sage.rings.polynomial.polynomial_element_generic,Polynomial_generic_sparse_cdvr,class,sage.rings.polynomial.polynomial_element_generic.Polynomial_generic_sparse_cdvr,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_element_generic.py#L1606
,,sage.rings.polynomial.polynomial_element_generic,Polynomial_generic_sparse_field,class,sage.rings.polynomial.polynomial_element_generic.Polynomial_generic_sparse_field,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_element_generic.py#L1131
,,sage.rings.polynomial.polynomial_element_generic,polynomial_element_generic,module,sage.rings.polynomial.polynomial_element_generic,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_element_generic.py#L1155
,,sage.rings.polynomial.polynomial_fateman,polynomial_fateman,module,sage.rings.polynomial.polynomial_fateman,
,,sage.rings.polynomial.polynomial_gf2x,GF2X_BuildIrred_list,function,sage.rings.polynomial.polynomial_gf2x.GF2X_BuildIrred_list,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_gf2x.pyx#L295
,,sage.rings.polynomial.polynomial_gf2x,GF2X_BuildRandomIrred_list,function,sage.rings.polynomial.polynomial_gf2x.GF2X_BuildRandomIrred_list,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_gf2x.pyx#L340
,,sage.rings.polynomial.polynomial_gf2x,GF2X_BuildSparseIrred_list,function,sage.rings.polynomial.polynomial_gf2x.GF2X_BuildSparseIrred_list,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_gf2x.pyx#L319
,,sage.rings.polynomial.polynomial_gf2x,Polynomial_GF2X,class,sage.rings.polynomial.polynomial_gf2x.Polynomial_GF2X,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_gf2x.pyx#L36
,,sage.rings.polynomial.polynomial_gf2x,Polynomial_template,class,sage.rings.polynomial.polynomial_gf2x.Polynomial_template,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_gf2x.pyx#L60
,,sage.rings.polynomial.polynomial_gf2x,make_element,function,sage.rings.polynomial.polynomial_gf2x.make_element,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_gf2x.pyx#L28
,,sage.rings.polynomial.polynomial_gf2x,polynomial_gf2x,module,sage.rings.polynomial.polynomial_gf2x,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_gf2x.pyx#L295
,,sage.rings.polynomial.polynomial_integer_dense_flint,Polynomial_integer_dense_flint,class,sage.rings.polynomial.polynomial_integer_dense_flint.Polynomial_integer_dense_flint,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_integer_dense_flint.pyx#L81
,,sage.rings.polynomial.polynomial_integer_dense_flint,polynomial_integer_dense_flint,module,sage.rings.polynomial.polynomial_integer_dense_flint,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_integer_dense_flint.pyx#L81
,,sage.rings.polynomial.polynomial_integer_dense_ntl,Polynomial_integer_dense_ntl,class,sage.rings.polynomial.polynomial_integer_dense_ntl.Polynomial_integer_dense_ntl,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_integer_dense_ntl.pyx#L74
,,sage.rings.polynomial.polynomial_integer_dense_ntl,polynomial_integer_dense_ntl,module,sage.rings.polynomial.polynomial_integer_dense_ntl,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_integer_dense_ntl.pyx#L74
,,sage.rings.polynomial.polynomial_modn_dense_ntl,Polynomial_dense_mod_n,class,sage.rings.polynomial.polynomial_modn_dense_ntl.Polynomial_dense_mod_n,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_modn_dense_ntl.pyx#L66
,,sage.rings.polynomial.polynomial_modn_dense_ntl,Polynomial_dense_mod_p,class,sage.rings.polynomial.polynomial_modn_dense_ntl.Polynomial_dense_mod_p,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_modn_dense_ntl.pyx#L1868
,,sage.rings.polynomial.polynomial_modn_dense_ntl,Polynomial_dense_modn_ntl_ZZ,class,sage.rings.polynomial.polynomial_modn_dense_ntl.Polynomial_dense_modn_ntl_ZZ,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_modn_dense_ntl.pyx#L1296
,,sage.rings.polynomial.polynomial_modn_dense_ntl,Polynomial_dense_modn_ntl_zz,class,sage.rings.polynomial.polynomial_modn_dense_ntl.Polynomial_dense_modn_ntl_zz,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_modn_dense_ntl.pyx#L671
,,sage.rings.polynomial.polynomial_modn_dense_ntl,make_element,function,sage.rings.polynomial.polynomial_modn_dense_ntl.make_element,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_modn_dense_ntl.pyx#L60
,,sage.rings.polynomial.polynomial_modn_dense_ntl,polynomial_modn_dense_ntl,module,sage.rings.polynomial.polynomial_modn_dense_ntl,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_modn_dense_ntl.pyx#L66
,,sage.rings.polynomial.polynomial_modn_dense_ntl,small_roots,function,sage.rings.polynomial.polynomial_modn_dense_ntl.small_roots,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_modn_dense_ntl.pyx#L472
,,sage.rings.polynomial.polynomial_number_field,Polynomial_absolute_number_field_dense,class,sage.rings.polynomial.polynomial_number_field.Polynomial_absolute_number_field_dense,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_number_field.pyx#L81
,,sage.rings.polynomial.polynomial_number_field,Polynomial_relative_number_field_dense,class,sage.rings.polynomial.polynomial_number_field.Polynomial_relative_number_field_dense,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_number_field.pyx#L215
,,sage.rings.polynomial.polynomial_number_field,polynomial_number_field,module,sage.rings.polynomial.polynomial_number_field,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_number_field.pyx#L81
,,sage.rings.polynomial.polynomial_quotient_ring,PolynomialQuotientRingFactory,class,sage.rings.polynomial.polynomial_quotient_ring.PolynomialQuotientRingFactory,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_quotient_ring.py#L65
,,sage.rings.polynomial.polynomial_quotient_ring,PolynomialQuotientRing_coercion,class,sage.rings.polynomial.polynomial_quotient_ring.PolynomialQuotientRing_coercion,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_quotient_ring.py#L2170
,,sage.rings.polynomial.polynomial_quotient_ring,PolynomialQuotientRing_domain,class,sage.rings.polynomial.polynomial_quotient_ring.PolynomialQuotientRing_domain,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_quotient_ring.py#L2280
,,sage.rings.polynomial.polynomial_quotient_ring,PolynomialQuotientRing_field,class,sage.rings.polynomial.polynomial_quotient_ring.PolynomialQuotientRing_field,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_quotient_ring.py#L2417
,,sage.rings.polynomial.polynomial_quotient_ring,PolynomialQuotientRing_generic,class,sage.rings.polynomial.polynomial_quotient_ring.PolynomialQuotientRing_generic,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_quotient_ring.py#L274
,,sage.rings.polynomial.polynomial_quotient_ring,is_PolynomialQuotientRing,function,sage.rings.polynomial.polynomial_quotient_ring.is_PolynomialQuotientRing,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_quotient_ring.py#L266
,,sage.rings.polynomial.polynomial_quotient_ring,polynomial_quotient_ring,module,sage.rings.polynomial.polynomial_quotient_ring,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_quotient_ring.py#L65
,,sage.rings.polynomial.polynomial_quotient_ring_element,PolynomialQuotientRingElement,class,sage.rings.polynomial.polynomial_quotient_ring_element.PolynomialQuotientRingElement,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_quotient_ring_element.py#L93
,,sage.rings.polynomial.polynomial_quotient_ring_element,polynomial_quotient_ring_element,module,sage.rings.polynomial.polynomial_quotient_ring_element,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_quotient_ring_element.py#L93
,,sage.rings.polynomial.polynomial_rational_flint,Polynomial_rational_flint,class,sage.rings.polynomial.polynomial_rational_flint.Polynomial_rational_flint,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_rational_flint.pyx#L83
,,sage.rings.polynomial.polynomial_rational_flint,polynomial_rational_flint,module,sage.rings.polynomial.polynomial_rational_flint,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_rational_flint.pyx#L83
,,sage.rings.polynomial.polynomial_real_mpfr_dense,PolynomialRealDense,class,sage.rings.polynomial.polynomial_real_mpfr_dense.PolynomialRealDense,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_real_mpfr_dense.pyx#L49
,,sage.rings.polynomial.polynomial_real_mpfr_dense,make_PolynomialRealDense,function,sage.rings.polynomial.polynomial_real_mpfr_dense.make_PolynomialRealDense,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_real_mpfr_dense.pyx#L779
,,sage.rings.polynomial.polynomial_real_mpfr_dense,polynomial_real_mpfr_dense,module,sage.rings.polynomial.polynomial_real_mpfr_dense,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_real_mpfr_dense.pyx#L49
,,sage.rings.polynomial.polynomial_ring,PolynomialRing_cdvf,class,sage.rings.polynomial.polynomial_ring.PolynomialRing_cdvf,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_ring.py#L3056
,,sage.rings.polynomial.polynomial_ring,PolynomialRing_cdvr,class,sage.rings.polynomial.polynomial_ring.PolynomialRing_cdvr,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_ring.py#L3024
,,sage.rings.polynomial.polynomial_ring,PolynomialRing_commutative,class,sage.rings.polynomial.polynomial_ring.PolynomialRing_commutative,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_ring.py#L1800
,,sage.rings.polynomial.polynomial_ring,PolynomialRing_dense_finite_field,class,sage.rings.polynomial.polynomial_ring.PolynomialRing_dense_finite_field,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_ring.py#L2601
,,sage.rings.polynomial.polynomial_ring,PolynomialRing_dense_mod_n,class,sage.rings.polynomial.polynomial_ring.PolynomialRing_dense_mod_n,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_ring.py#L3228
,,sage.rings.polynomial.polynomial_ring,PolynomialRing_dense_mod_p,class,sage.rings.polynomial.polynomial_ring.PolynomialRing_dense_mod_p,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_ring.py#L3404
,,sage.rings.polynomial.polynomial_ring,PolynomialRing_dense_padic_field_capped_relative,class,sage.rings.polynomial.polynomial_ring.PolynomialRing_dense_padic_field_capped_relative,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_ring.py#L3207
,,sage.rings.polynomial.polynomial_ring,PolynomialRing_dense_padic_field_generic,class,sage.rings.polynomial.polynomial_ring.PolynomialRing_dense_padic_field_generic,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_ring.py#L3116
,,sage.rings.polynomial.polynomial_ring,PolynomialRing_dense_padic_ring_capped_absolute,class,sage.rings.polynomial.polynomial_ring.PolynomialRing_dense_padic_ring_capped_absolute,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_ring.py#L3166
,,sage.rings.polynomial.polynomial_ring,PolynomialRing_dense_padic_ring_capped_relative,class,sage.rings.polynomial.polynomial_ring.PolynomialRing_dense_padic_ring_capped_relative,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_ring.py#L3145
,,sage.rings.polynomial.polynomial_ring,PolynomialRing_dense_padic_ring_fixed_mod,class,sage.rings.polynomial.polynomial_ring.PolynomialRing_dense_padic_ring_fixed_mod,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_ring.py#L3186
,,sage.rings.polynomial.polynomial_ring,PolynomialRing_dense_padic_ring_generic,class,sage.rings.polynomial.polynomial_ring.PolynomialRing_dense_padic_ring_generic,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_ring.py#L3087
,,sage.rings.polynomial.polynomial_ring,PolynomialRing_field,class,sage.rings.polynomial.polynomial_ring.PolynomialRing_field,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_ring.py#L2159
,,sage.rings.polynomial.polynomial_ring,PolynomialRing_generic,class,sage.rings.polynomial.polynomial_ring.PolynomialRing_generic,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_ring.py#L240
,,sage.rings.polynomial.polynomial_ring,PolynomialRing_integral_domain,class,sage.rings.polynomial.polynomial_ring.PolynomialRing_integral_domain,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_ring.py#L1929
,,sage.rings.polynomial.polynomial_ring,is_PolynomialRing,function,sage.rings.polynomial.polynomial_ring.is_PolynomialRing,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_ring.py#L184
,,sage.rings.polynomial.polynomial_ring,polygen,function,sage.rings.polynomial.polynomial_ring.polygen,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_ring.py#L3700
,,sage.rings.polynomial.polynomial_ring,polygens,function,sage.rings.polynomial.polynomial_ring.polygens,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_ring.py#L3742
,,sage.rings.polynomial.polynomial_ring,polynomial_ring,module,sage.rings.polynomial.polynomial_ring,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_ring.py#L3056
,,sage.rings.polynomial.polynomial_ring_constructor,BooleanPolynomialRing_constructor,function,sage.rings.polynomial.polynomial_ring_constructor.BooleanPolynomialRing_constructor,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_ring_constructor.py#L973
,,sage.rings.polynomial.polynomial_ring_constructor,PolynomialRing,function,sage.rings.polynomial.polynomial_ring_constructor.PolynomialRing,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_ring_constructor.py#L60
,,sage.rings.polynomial.polynomial_ring_constructor,polynomial_default_category,function,sage.rings.polynomial.polynomial_ring_constructor.polynomial_default_category,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_ring_constructor.py#L909
,,sage.rings.polynomial.polynomial_ring_constructor,polynomial_ring_constructor,module,sage.rings.polynomial.polynomial_ring_constructor,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_ring_constructor.py#L973
,,sage.rings.polynomial.polynomial_ring_constructor,unpickle_PolynomialRing,function,sage.rings.polynomial.polynomial_ring_constructor.unpickle_PolynomialRing,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_ring_constructor.py#L731
,,sage.rings.polynomial.polynomial_ring_homomorphism,PolynomialRingHomomorphism_from_base,class,sage.rings.polynomial.polynomial_ring_homomorphism.PolynomialRingHomomorphism_from_base,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_ring_homomorphism.pyx#L21
,,sage.rings.polynomial.polynomial_ring_homomorphism,polynomial_ring_homomorphism,module,sage.rings.polynomial.polynomial_ring_homomorphism,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_ring_homomorphism.pyx#L21
,,sage.rings.polynomial.polynomial_singular_interface,PolynomialRing_singular_repr,class,sage.rings.polynomial.polynomial_singular_interface.PolynomialRing_singular_repr,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_singular_interface.py#L172
,,sage.rings.polynomial.polynomial_singular_interface,Polynomial_singular_repr,class,sage.rings.polynomial.polynomial_singular_interface.Polynomial_singular_repr,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_singular_interface.py#L451
,,sage.rings.polynomial.polynomial_singular_interface,can_convert_to_singular,function,sage.rings.polynomial.polynomial_singular_interface.can_convert_to_singular,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_singular_interface.py#L381
